,business_categories,business_city,business_full_address,business_id,business_latitude,business_longitude,business_name,business_neighborhoods,business_open,business_review_count,business_stars,business_state,business_type
5128,Food; Coffee & Tea,Scottsdale,"7014 E Camelback Rd
Ste 600
Scottsdale, AZ 85251",ynlTj5ZhlITO6jpIGBKSTg,33.5025941,-111.9296765,Starbucks Coffee,,True,7,4.0,AZ,business
5129,Arts & Entertainment; Psychics & Astrologers,Tempe,"Tempe, AZ 85281",zqmCS5Qx25ELcNek0uc4zw,33.4366655,-111.9403254,Psychic Intuitive,,True,4,4.5,AZ,business
5130,Restaurants,Phoenix,"1635 E Camelback Road
Phoenix, AZ 85016",74NT13vpDleoNrkxQdEpsQ,33.5087649,-112.04624,McDonald's Restaurants,,True,6,4.0,AZ,business
5131,Hotels & Travel; Event Planning & Services; Hotels,Phoenix,"2 E Jefferson St
Phoenix, AZ 85004",ORiLSAAV4srZ_twFy1tWpw,33.4471735,-112.073781,Hotel Palomar Phoenix Cityscape,,True,23,4.5,AZ,business
5132,Food,Peoria,"9918 W. Happy Valley Road
Peoria, AZ 85383",94uwF6nBkIW_j51T1uJRHw,33.7107927,-112.2690587,Paradise Bakery,,True,15,3.5,AZ,business
5133,Mexican; Restaurants,Phoenix,"4044 S 16th St
Phoenix, AZ 85040",-d1I0dwtCg1IIjnI3DZ38Q,33.4088426,-112.0471014,Susie's Mexican Cafe & Lunch,,True,6,3.5,AZ,business
5134,Automotive; Car Dealers,Phoenix,"1610 E Van Buren St
Phoenix, AZ 85006",RJBjAOFApeZvezKuayGJHg,33.4663,-112.0477,Consolidated Auto Sales,,True,3,5.0,AZ,business
5135,Bars; American (New); Nightlife; Restaurants,Phoenix,"130 E Washington St
Phoenix, AZ 85004",7_7fxuG9ESAFmx-AiMsJHg,33.448587,-112.071756,Bar Smith,,True,90,3.5,AZ,business
5136,"Videos & Video Game Rental; Books, Mags, Music & Video; Arts & Entertainment; Shopping; Music & DVDs",Tempe,"2155 E University
#104
Tempe, AZ 85281",M5CkYfyDp-tqqbmVJ1ZHZQ,33.421385,-111.893092,Rockzone Records,,True,7,3.5,AZ,business
5137,Bars; Sports Bars; Nightlife,Phoenix,"1801 W. Van Buren Street
Phoenix, AZ 85007",bmsS7NgF6uYFkmoUaJuh_g,33.4511231,-112.0983841,Capitol Sports Lounge,,True,3,3.5,AZ,business
5138,Asian Fusion; Restaurants,Phoenix,"21001 N Tatum Blvd
Phoenix, AZ 85050",j0pznV0Lf0grFBQq-tL_qw,33.678615,-111.9746066,The Bamboo Club,,False,5,3.0,AZ,business
5139,Shades & Blinds; Home Services; Contractors,Surprise,"11949 N 144th Dr
Surprise, AZ 85379",jOSnxb3RdIGJjc66ZUPrAQ,33.592624,-112.371176,Express Solar Protection,,True,9,5.0,AZ,business
5140,Shopping; Cosmetics & Beauty Supply; Beauty & Spas,Phoenix,"4550 E.Cactus Road
Phoenix, AZ 85032",0QFxzJAd_6SQ55LSTc_v4g,33.5990432,-111.9812072,The Body Shop,,True,7,4.0,AZ,business
5141,Burgers; American (Traditional); Restaurants,Phoenix,"4041 E Thomas Rd
Ste 124
Phoenix, AZ 85018",tfVKzEDu8XYyP8KO1dsNvQ,33.4797420689751,-111.994993686676,Two Hippies Gnarly Burger Joint,,True,42,4.5,AZ,business
5142,Food; Shaved Ice,Gilbert,"SanTan Village Mall
2268 E Williams Field Rd, Bldg 7, Ste 108
Gilbert, AZ 85295",bFYSlmpgG2z7v0AvRbqmlA,33.320774761945,-111.714134216309,Kea Lani Shave Ice,,True,3,4.5,AZ,business
5143,Bakeries; Food,Phoenix,"5539 N 7th St
Phoenix, AZ 85014",vaqmESluryt5i4Wbkb6KRA,33.5175821,-112.064846,Karsh's Bakery,,True,46,3.5,AZ,business
5144,"Food; Beer, Wine & Spirits; Bars; Nightlife; Wine Bars",Peoria,"9788 W Northern Ave
Peoria, AZ 85345",aqoRViIivCPW4uOlyBvuWQ,33.5515304,-112.2707018,WineStyles,,True,6,3.5,AZ,business
5145,Pizza; Restaurants,Phoenix,"5031 N 44th St
Phoenix, AZ 85018",nytd8aC5Y9et_iMCuas-vg,33.5101474,-111.9866292,Streets of New York,,True,8,2.5,AZ,business
5146,Pizza; Restaurants,Scottsdale,"7119 E Shea Blvd
Scottsdale, AZ 85254",3ewMJEnQmtmMYp9hyT690w,33.581154,-111.927268,Rosati's Pizza,,True,15,4.0,AZ,business
5147,,Chandler,"2760 W Chandler Blvd
Chandler, AZ 85224",ApN_f85W091Ufxq4_qYUzw,33.306096,-111.88983,Kfc,,True,3,2.5,AZ,business
5148,Bars; American (Traditional); Burgers; Nightlife; Sports Bars; Restaurants,Phoenix,"21001 N Tatum Blvd
Ste 36-1160
Phoenix, AZ 85050",e0vubCKi8KD8zC2C6FdbuQ,33.678615,-111.9746066,Islands Restaurant,,True,29,4.0,AZ,business
5149,Fast Food; Sandwiches; Restaurants,Phoenix,"3210 W Bell Rd
Ste 100
Phoenix, AZ 85053",-xBv8p9jzOkMyGlY07FMTA,33.6401699,-112.1288507,Subway,,True,5,3.0,AZ,business
5150,American (Traditional); Sandwiches; Restaurants,Phoenix,"4505 E Cactus Rd
Phoenix, AZ 85032",ZNJCdBQ4YO8s8mGanIz11g,33.599291,-111.984412,Jersey Mike's Subs,,True,5,4.0,AZ,business
5151,Bars; Gay Bars; Nightlife,Phoenix,"3702 N 7th St
Phoenix, AZ 85014",hKB8OTUVIYLlDVWqFg8lnw,33.4904928,-112.0652545,Cruisin' 7th,,True,12,2.5,AZ,business
5152,Beauty & Spas; Nail Salons,Chandler,"3020 S Gilbert Rd
Chandler, AZ 85286",Kt6ZACjzxa7RbAWg9uOccA,33.2623109,-111.791267,1 Obi Nail Spa,,True,6,2.0,AZ,business
5153,Food; Ice Cream & Frozen Yogurt,Phoenix,"17015 N 7th St
Phoenix, AZ 85073",OB18XxKlmvW_0VXYHacvbg,33.640714,-112.065001,Cold Stone Creamery,,True,5,2.0,AZ,business
5154,Food; Desserts; Specialty Food; Chocolatiers & Shops,Glendale,"Glendale Ave and 59th Dr
Glendale, AZ 85311",j_MTYLfepzkYqdqHsfYwMg,33.5385594,-112.187677,Truffle Trolley,,True,3,4.0,AZ,business
5155,Car Wash; Automotive,Scottsdale,"8999 E Via Linda
Scottsdale, AZ 85258",xQJt_caQXk6rW1ou9_mKJg,33.5686041,-111.8872046,Arizona Auto Wash,,True,7,2.5,AZ,business
5156,Restaurants,Phoenix,"2596 E Camelback Rd Ste 201
Phoenix, AZ 85016",yLfYR-PvIzAv9DnEH68Rgw,33.5096147,-112.0252066,The Bamboo Club,,False,13,2.5,AZ,business
5157,American (Traditional); Restaurants,Mesa,"1720 S Power Rd
Mesa, AZ 85206",09nlgfIqh29b_zVXPdmySg,33.3846,-111.68573,T.G.I. Friday's,,False,8,3.5,AZ,business
5158,Beauty & Spas; Nail Salons,Chandler,"1825 W Chandler Blvd
Ste 9
Chandler, AZ 85224",4gLKIXk0GhWFjnOm0ZIthA,33.304492,-111.873637,Flower Nails,,True,7,4.0,AZ,business
5159,Automotive; Body Shops,Phoenix,"Phoenix, AZ",-ykt2ZJdTWVkset3C27_LA,33.4483771,-112.0740373,Ding Doctor AZ,,True,6,5.0,AZ,business
5160,American (New); Restaurants,Chandler,"4991 S Alma School Rd
Ste 101
Chandler, AZ 85248",iV7D7fHKb-bF9fCL_bEMtA,33.2475,-111.87918,Cork Restaurant,,True,115,4.0,AZ,business
5161,Home Services; Real Estate; Apartments,Phoenix,"3746 E Indian School Rd
Phoenix, AZ 85018",IDdkgKX6Oj03M-tQl5z4zw,33.4955568,-112.0002185,Apartment Finders,,True,4,4.5,AZ,business
5162,Day Spas; Beauty & Spas; Nail Salons,Phoenix,"1820 N 75th Ave
Ste 104
Phoenix, AZ 85035",YdGBzb7rTHlZXmCB_BBiUw,33.468226,-112.221145,UR Nails & Spa,,True,8,4.5,AZ,business
5163,Skin Care; Beauty & Spas; Hair Removal; Laser Hair Removal,Chandler,"11 W Boston
Ste 6
Chandler, AZ 85225",fJ46ok6poCuLGT1O2M3xBA,33.301668,-111.841582,AZ Laser Hair Removal and Skin Care Clinic,,True,7,3.0,AZ,business
5164,Food; Juice Bars & Smoothies,Scottsdale,"7001 N Scottsdale Rd
Ste 100
Scottsdale, AZ 85253",leg0kbfxBVksdt7qf5gXPg,33.5392574,-111.9207931,Jamba Juice,,True,8,4.0,AZ,business
5165,Local Services; Funeral Services & Cemeteries,Phoenix,"719 N 27th Avenue
Phoenix, AZ 85009",AFD0Gl5mqxGnzVYzyMamoQ,33.4558941,-112.1173964,Greenwood/Memory Lawn Mortuary & Cemetery,,True,3,4.0,AZ,business
5166,Health & Medical; Dentists; General Dentistry,Phoenix,"4910 E Chandler Blvd
Ste 120
Phoenix, AZ 85048",sTq5I-5lDkMqi89e26I7JA,33.306638,-111.977559,Southwest Dental Group,,True,3,1.5,AZ,business
5167,Active Life; Fitness & Instruction,Phoenix,"505 E Camelback Rd
Phoenix, AZ 85012",lquFtAcCRSpNYAN1qlxWhA,33.5092351,-112.0667291,Vitality Health & Fitness,,True,6,5.0,AZ,business
5168,Banks & Credit Unions; Financial Services,Glendale,"9082 W Glendale Ave
Glendale, AZ 85305",mKIbMAm-dVPlfMxA17I-ZA,33.537796,-112.254472,Wells Fargo Bank,,True,3,3.5,AZ,business
5169,Fast Food; Tex-Mex; Restaurants,Scottsdale,"10130 N 90th Street
Scottsdale, AZ 85258",F6dJ7kUEZ5AbvJ0aCL58EA,33.578324,-111.886722,Taco Bell,,True,3,4.5,AZ,business
5170,Tires; Automotive,Mesa,"1239 W Guadalupe Rd
Mesa, AZ 85202",8SlI_CYByLG23erfzobK2Q,33.363812,-111.86064,Firestone Tire & Service Centers,,True,4,3.5,AZ,business
5171,Burgers; Restaurants,Goodyear,"1507 N Litchfield Rd
Ste 102
Goodyear, AZ 85395",8SvCSiGwtaGL2Z78tRSSlQ,33.463014021748,-112.357731073001,Five Guys Burgers and Fries,,True,9,3.5,AZ,business
5172,Food; Coffee & Tea,Tempe,"420 S. Mill Ave
#106
Tempe, AZ 85281",Z4YXlAavaSKyFPCxEuEqpg,33.425711,-111.94047,Boba Deli,,True,5,1.0,AZ,business
5173,Food; Grocery,Mesa,"9925 E Baseline Rd
Mesa, AZ 85209",cEkDx1wSMXgIPmRM90gSBg,33.377396,-111.619399,Bashas',,True,4,4.0,AZ,business
5174,Active Life; Pilates; Fitness & Instruction,Phoenix,"3136 E Indian School Rd
Ste 300
Phoenix, AZ 85016",jSeA4FlBBU_i6M7Xr9HFZQ,33.4952268,-112.0138632,IMX Pilates Studio,,True,6,5.0,AZ,business
5175,American (New); Restaurants,Phoenix,"2501 E Camelback Rd
Phoenix, AZ 85016",RDX_MLThtKVPb22TvJh9rQ,33.5093706,-112.0273984,7th Heaven Eatery,,False,9,3.0,AZ,business
5176,Skin Care; Day Spas; Eyelash Service; Beauty & Spas,Gilbert,"L'Mage Studios
3459 E Baseline Rd, Ste 15
Gilbert, AZ 85224",8M-kD2tuE0-k6uEr_gdW9w,33.378231,-111.756744,Beauty Secrets,,True,3,4.5,AZ,business
5177,Tires; Automotive,Phoenix,"2510 N 75th Ave
Phoenix, AZ 85035",bLk3tgJHryMAIQVcT-tXcQ,33.475059,-112.2209215,Big O Tire Stores,,True,3,4.5,AZ,business
5178,Arts & Entertainment; Performing Arts,Phoenix,"200 W Washington St
Phoenix, AZ 85003",NonAmwnYs__eQGlzRYIBVg,33.448474,-112.076727,Orpheum Theatre,,True,26,5.0,AZ,business
5179,Food; Ice Cream & Frozen Yogurt,Phoenix,"4747 E Bell Rd
Phoenix, AZ 85032",1CwRtFemRPSZuoOlEGpqIw,33.638907,-111.979435,Orange Leaf Frozen Yogurt,,False,4,4.5,AZ,business
5180,Women's Clothing; Men's Clothing; Fashion; Shopping,Mesa,"1946 S Dobson Rd
Ste 1
Mesa, AZ 85202",jCt_p9sLgNOMJy5_0uo1HQ,33.3788919,-111.8779993,SmartScrubs,,True,6,3.5,AZ,business
5181,Active Life; Boating,Morristown,"10970 W Pennsula Rd
Morristown, AZ 85342",sCQ6qgzt4RnRnYXDgq50Uw,33.8694178318251,-112.2802734375,Scorpion Bay Marina,,True,9,4.0,AZ,business
5182,Japanese; Restaurants,Tempe,"1245 W Elliot Rd
Ste 101
Tempe, AZ 85284",ucCu3940jS0u_-vT6f8MVQ,33.3481086,-111.9579887,Kyoto Bowl,,True,11,2.5,AZ,business
5183,Car Wash; Automotive; Auto Detailing; Auto Glass Services,Tempe,"7425 S Kyrene Rd
Tempe, AZ 85283",fdhydw4SV3rSjq06IL9LVA,33.351368,-111.945593,Francis & Sons Car Wash,,True,7,2.0,AZ,business
5184,Doctors; Health & Medical; Pediatricians,Scottsdale,"8573 E San Alberto Dr
Scottsdale, AZ 85258",9WYW_w-_CqvuCLClxFFaig,33.555672,-111.8965766,Papago Buttes Pediatric Center,,True,4,4.5,AZ,business
5185,Food; Ice Cream & Frozen Yogurt,Phoenix,"4140 E Thomas Rd
Phoenix, AZ 85018",pkUj-lZb5ZEzLBw87-pOew,33.4805874,-111.9920213,Dairy Queen,,True,4,3.5,AZ,business
5186,Department Stores; Fashion; Shopping,Scottsdale,"8662 E Shea Blvd
Scottsdale, AZ 85260",HGi_oRlYEnKhSCvrV13XeQ,33.5848792818285,-111.894088983536,Stein Mart,,True,7,3.0,AZ,business
5187,Food; Specialty Food; Fruits & Veggies,Phoenix,"2760 E Baseline Rd
Phoenix, AZ 85042",1xoySA9Lzh3lwJeWJsq2Jg,33.3781775,-112.0220629,Summers Fruit Barn,,True,16,4.5,AZ,business
5188,,Phoenix,"420 E Bell Road
Suite 7
Phoenix, AZ 85022",o8Olw8RjgziJh4vPaFlqNQ,33.6417151,-112.0677484,Cool Cuts 4 Kids,,True,4,5.0,AZ,business
5189,Bars; Sports Bars; Nightlife,Mesa,"161 N Centennial Way
Mesa, AZ 85201",zbPIIrWgw25kqAFkdBKxOA,33.419082,-111.828174,Sluggo's Sports Grill,,False,9,3.5,AZ,business
5190,Italian; Pizza; Restaurants,Scottsdale,"3213 N Hayden Rd
Scottsdale, AZ 85251",PJEJS5rNMRrIBVQDuU9qoA,33.4861506,-111.9089192,Little Chicago Pizza,,True,48,4.5,AZ,business
5191,Seafood; Japanese; Restaurants,Scottsdale,"7001 N Scottsdale Rd
Scottsdale, AZ 85253",8HheTzFpxkOlfFxJy-sIMw,33.5394005033294,-111.924451589584,ShinBay,,True,34,5.0,AZ,business
5192,Mexican; Restaurants,Peoria,"8987 W Olive Avenue
Peoria, AZ 85345",GZ9Bzur_XJGGu_oD5BOkOw,33.5663188,-112.2526443,Ramiros Mexican Food,,True,3,2.5,AZ,business
5193,Food; Grocery,Phoenix,"3131 E Greenway Rd
Phoenix, AZ 85032",RwlkbvZXQTpCRAR9PGJ1eQ,33.625497,-112.014389,Fresh & Easy Neighborhood Market,,False,21,4.0,AZ,business
5194,Hotels & Travel; Event Planning & Services; Venues & Event Spaces; Hotels,Goodyear,"1313 North Litchfield Road
Goodyear, AZ 85338",EoOn-YYiZ3pJCzB26fCSGg,33.4590034,-112.3579588,Holiday Inn Express Hotel Phoenix-I-10 West/Goodyear,,True,4,4.0,AZ,business
5195,Pakistani; Indian; Restaurants,Chandler,"2051 W Warner Rd
Ste 7
Chandler, AZ 85224",JXQBl4aCf5-dQhcg_5LwCg,33.3223,-111.8767,Curry House,,False,10,2.5,AZ,business
5196,Active Life; Gyms; Trainers; Fitness & Instruction,Phoenix,"4836 E. Chandler Blvd
Phoenix, AZ 85048",Lui51rpFfyVVOmN8WcB5AQ,33.3055423,-111.9778222,LA Fitness,,True,13,3.0,AZ,business
5197,Active Life; Hiking; Parks,Tempe,"1000 N College Ave
Tempe, AZ 85281",rz1k1xr5G9Flm0QqzWmxBA,33.439484,-111.930843,Papago Park,,True,3,2.5,AZ,business
5198,Beauty & Spas; Nail Salons,Glendale,"5814 W Olive Avenue
Glendale, AZ 85302",v06Y2xsxG7YclH0P1m5uDg,33.5675058,-112.1841886,Lemy Nail & Spa,,True,4,5.0,AZ,business
5199,American (Traditional); Sandwiches; Restaurants,Phoenix,"4225 E Camelback Rd
Phoenix, AZ 85018",JW6fDZOuUKtJyZGeldh0xA,33.5092093,-111.9885861,Chestnut Lane,,False,22,4.0,AZ,business
5200,Shopping; Home Decor; Interior Design; Home & Garden; Home Services; Furniture Stores,Phoenix,"5202 N 7th St
Phoenix, AZ 85014",_C4LYux9IHgTr0ghYbKVgA,33.5131565,-112.0651275,Embellish Home,,True,5,4.0,AZ,business
5201,Active Life; Health & Medical; Physical Therapy; Trainers; Fitness & Instruction,Phoenix,"4440 N 36th St
Phoenix, AZ 85018",RsF4CnzW5GFcbWuPWxe-2w,33.501473,-112.004324,Endurance Rehabilitation,,True,5,4.0,AZ,business
5202,Shopping; Antiques,Phoenix,"1001 E Camelback Rd
Phoenix, AZ 85014",E_KO4AccRjdKI94vzc-TcA,33.50895,-112.060439,Michael Todd's Estate Treasures,,False,6,4.5,AZ,business
5203,Food; Coffee & Tea,Phoenix,"828 N 2nd St
Phoenix, AZ 85004",bDtXbXItjJSZ6oo3SnWKhw,33.4572489,-112.0712682,8th Day Coffee & Culture,,True,6,4.5,AZ,business
5204,Food; Grocery,Maricopa,"21044 N John Wayne Parkway
Maricopa, AZ 85239",DENQD7OTKne29w4KCSoQ1g,32.97846,-112.04232,Bashas,,True,5,3.0,AZ,business
5205,Active Life; Gyms; Trainers; Fitness & Instruction,Scottsdale,"9375 E Bell Rd
Scottsdale, AZ 85260",jXmrfhAx6NIPmjuMWDj4dw,33.639241,-111.881719,Mountainside Fitness,,True,7,4.0,AZ,business
5206,Auto Repair; Automotive; Oil Change Stations,Phoenix,"2723 W Sweetwater Ave
Phoenix, AZ 85029",zQsnAX9tBsnUgcNhBWClag,33.6034949,-112.1175001,National Automotive Repair,,True,3,5.0,AZ,business
5207,Steakhouses; Restaurants,Litchfield Park,"The Wigwam Resort and Spa
300 Wigwam Boulevard
Litchfield Park, AZ 85340",ZLVX6bQt8HJH5d4pq5EJGQ,33.4938068,-112.3550971,Red's Steakhouse,,True,9,2.5,AZ,business
5208,Automotive; Gas & Service Stations,Phoenix,"2941 E Indian School Rd
Phoenix, AZ 85016",EdPa3d82Dq_za2Wf7Dtysw,33.4950066,-112.0178292,Quick Trip #425,,True,12,4.5,AZ,business
5209,Auto Repair; Automotive,Tempe,"235 S Siesta Ln
Tempe, AZ 85281",sfb1ih8EuzCzUaBaZnupIg,33.427562,-111.8933118,Shuman's Auto Clinic,,True,11,4.5,AZ,business
5210,Event Planning & Services; American (Traditional); Caterers; Comfort Food; Restaurants,Scottsdale,"15784 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",eXxULzJRIutN6wF1mQH2Tw,33.6295263,-111.8888387,Boston Market,,True,5,3.0,AZ,business
5211,Tanning; Beauty & Spas,Phoenix,"10810 N Tatum Blvd
Phoenix, AZ 85028",XSAYX_niICHPbYl4ZPn4wg,33.5839581,-111.9788671,Pro Tan USA,,True,7,3.0,AZ,business
5212,Home Services; Garage Door Services,Chandler,"Chandler, AZ 85224",o5ysIBT-sgplWqk5jFb6TQ,33.3260297,-111.8747445,Precision Door Service,,True,6,4.0,AZ,business
5213,Food; Grocery,Phoenix,"1904 W Glendale Ave
Phoenix, AZ 85021",zGMvARUBgcPaQYT21gUmjw,33.5392886,-112.0997588,Fresh & Easy Neighborhood Market,,False,8,4.0,AZ,business
5214,Shopping; Home & Garden; Furniture Stores,Chandler,"865 N 54th St
Chandler, AZ 85226",809yQbiyWhniPQEeeqXuHA,33.316916,-111.967074,Cost Plus World Market,,True,9,4.5,AZ,business
5215,Swimming Pools; Venues & Event Spaces; Event Planning & Services; Active Life; Hotels & Travel; Hotels,Peoria,"8408 West Paradise Ln
Peoria, AZ 85382",-HSVYFf0h868QQnLMHZWNw,33.6356863,-112.2359563,Hampton Inn,,True,3,3.5,AZ,business
5216,Caterers; Mexican; Event Planning & Services; Restaurants,Casa Grande,"104 E 4th Street
Casa Grande, AZ 85222",SCkmmn7p6gOs_8_8tnPakw,32.878572,-111.7521124,Border Line Cocina Mexicana,,True,3,3.0,AZ,business
5217,Greek; Mediterranean; Restaurants,Phoenix,"400 E Van Buren St
Phoenix, AZ 85004",bjUH-01t834CVg0Yl0CLWQ,33.4492,-112.0696,My Big Fat Greek Restaurant,,True,56,3.0,AZ,business
5218,Cafes; Sandwiches; Restaurants,Phoenix,"10625 N Tatum Blvd
Phoenix, AZ 85028",Wf_5BXVcvHRgFkbPtx5nhw,33.5834449,-111.9770187,Paradise Bakery & Cafe,,True,3,2.5,AZ,business
5219,Optometrists; Health & Medical,Scottsdale,"8752 E Shea Blvd
Ste C9
Scottsdale, AZ 85260",1N3D381l_VZZY4ZH-vpDww,33.582307,-111.8918721,Riviera Opticare,,True,7,4.5,AZ,business
5220,Mediterranean; Restaurants,Phoenix,"2734 W Bell Rd
Ste 1330
Phoenix, AZ 85053",j7n42b5qDMJR68q3Dv9u6A,33.6397206,-112.1185603,La Mirage,,False,4,3.0,AZ,business
5221,Active Life; Golf,Maricopa,"42660 W Rancho El Dorado Pkwy
Maricopa, AZ 85138",a2oECucZlj3uUQSRbzSQNQ,33.076048,-112.026011,Duke At Rancho El Dorado the,,True,5,4.0,AZ,business
5222,Auto Repair; Automotive,Phoenix,"4834 N 35th Ave
Phoenix, AZ 85017",KpSlOq7Ba887tksSsD4wVQ,33.5082924,-112.1342038,Tony's Auto Repair,,True,4,4.0,AZ,business
5223,Food; Juice Bars & Smoothies,Gilbert,"3885 S Gilbert Rd
Gilbert, AZ 85296",Lk4Uk3YU2PFbTsKokJ4yKQ,33.281656950024,-111.78898449929,Jamba Juice,,True,6,3.5,AZ,business
5224,American (Traditional); Restaurants,Chandler,"4959 W Ray Rd
Chandler, AZ 85226",8SBXsNM4KCyN90r_bNFw2g,33.3183691,-111.9276449,Sandstone Cafe,,False,9,3.0,AZ,business
5225,Restaurants; Italian,Phoenix,"2824 E Indian School Rd
Phoenix, AZ 85016",VpW40mznMS43CqdbelX2wA,33.496175,-112.020561,Giuseppe's on 28th,,True,141,3.5,AZ,business
5226,Shopping; Drugstores,Tempe,"2155 E Conference Dr
Ste 101
Tempe, AZ 85284",ReXmsJlHd2ejkL5Um0fMdg,33.3429412,-111.8946828,Avella Specialty Pharmacy,,True,3,3.5,AZ,business
5227,Hotels & Travel; Event Planning & Services; Hotels,Phoenix,"50 East Adams St
Phoenix, AZ 85004",V7Da92RVtaWGTL6GNkPT8A,33.4495944,-112.0732071,Renaissance Phoenix,,True,50,3.0,AZ,business
5228,"Food; Beer, Wine & Spirits",Glendale,"17550 N 75th Ave
Glendale, AZ 85308",RCc01aDaUvQ-sWfoalfjXA,33.643428,-112.221227,Total Wine,,True,37,4.5,AZ,business
5229,Mediterranean; Middle Eastern; Restaurants,Glendale,"5686 W Bell Rd
Glendale, AZ 85308",rLHVgSA8foTgapmzzUyamw,33.6401307,-112.18189,Cleopatra,,True,9,3.5,AZ,business
5230,Auto Repair; Automotive,Glendale,"16805 N 67th Ave
Glendale, AZ 85306",WNSXEcM4fue1HJ-qVBpfjQ,33.636565,-112.202121,Meineke Car Care Center,,True,5,3.0,AZ,business
5231,Nightlife,Scottsdale,"15024 N Scottsdale Rd
Ste 140
Scottsdale, AZ 85254",N80E9zoWEpHhi4kH2eKAsw,33.6247914,-111.9257435,Bar North,,True,10,4.5,AZ,business
5232,"Books, Mags, Music & Video; Shopping; Bookstores",Scottsdale,"8919 E Indian Bend Rd
Scottsdale, AZ 85250",mKqoXA8k8vO0Y_O2HYYhFg,33.5384216,-111.8890197,Bookstar,,False,3,3.5,AZ,business
5233,Fast Food; Restaurants,Phoenix,"2342 E. Thomas Rd,
Phoenix, AZ 85016",Lw0Y13fAlemyMHD5i_qcZg,33.480709,-112.030737,Carls Jr,,True,3,2.5,AZ,business
5234,Local Services; Shopping; Jewelry; Watch Repair,Phoenix,"3634 E Indian School Rd
Phoenix, AZ 85018",k6C5YiGHU_aT8oXSkGb0Pg,33.4953761,-112.0030783,The Watch Repair Company,,True,22,4.5,AZ,business
5235,Home Services; Flooring,Phoenix,"10201 N 19th Ave
Phoenix, AZ 85021",fvhZJCqrF9IrggeC91HiIA,33.57876,-112.099169,Tanner Tile,,True,8,2.0,AZ,business
5236,Asian Fusion; Sushi Bars; Japanese; Restaurants,Mesa,"1641 S Stapley Dr
Ste 103
Mesa, AZ 85204",zsWJEyP8YyJkux0muGtiVw,33.384163,-111.803119,House Modern Sushi Restaurant,,True,65,4.5,AZ,business
5237,Sporting Goods; Shopping,Glendale,"7680 W. Arrowhead Towne Center
Glendale, AZ 85308",oJooh4jWKXBWoI7Ue-LQfg,33.6396726,-112.2245547,Dick's Sporting Goods,,True,6,3.5,AZ,business
5238,Local Services; Junk Removal & Hauling,Phoenix,"Phoenix, AZ 85034",-vBrVSZBtqbDgPAbGQ4ZYQ,33.4217138687407,-111.977900897982,The Junk Guys,,True,4,5.0,AZ,business
5239,Food; Ice Cream & Frozen Yogurt,Glendale,"6770 N. Sunrise Blvd
Ste G -120
Glendale, AZ 85305",jch1dxmn8_O_HdBEyw8wkg,33.5331494348364,-112.26042509079,Ocean Blue Frozen Yogurt -Westgate,,True,28,3.5,AZ,business
5240,Food; Donuts,Scottsdale,"2910 N Hayden Rd
Scottsdale, AZ 85251",-KF9RQPkmIOHfE0tzUu9bg,33.4809956,-111.909292,Dunkin Donuts,,True,25,3.5,AZ,business
5241,Food; Vegetarian; Juice Bars & Smoothies; Vegan; Restaurants,Glendale,"3515-A W Union Hills Dr
Glendale, AZ 85308",u-nMW__EKMYH_PVqacYc3Q,33.653685,-112.135621,Loving Hut,,True,79,4.0,AZ,business
5242,Nightlife,Phoenix,"2309 E Indian School Road
Phoenix, AZ 85016",HNXcjXTz_Ogsdpm0Kikhrg,33.494542,-112.031785,Kat's,,True,7,3.5,AZ,business
5243,Fast Food; Japanese; Restaurants,Phoenix,"4050 N Central Ave
Phoenix, AZ 85012",L19_1cG2ALVjdBQ456h26A,33.4940659,-112.074398,Yoshi's Restaurant,,True,17,2.5,AZ,business
5244,Food; Grocery,Phoenix,"18631 N 19th Ave
Ste 132
Phoenix, AZ 85027",h9rUsezPxktLXN4UQTPG6A,33.656005,-112.09836,Safeway,,True,9,3.5,AZ,business
5245,"Used, Vintage & Consignment; Fashion; Shopping",Phoenix,"3202 E Greenway Rd
Phoenix, AZ 85032",JQyPZXDqoABsotLk3ZD3Sg,33.6283281,-112.013151,Goodwill of Central Arizona,,True,6,4.5,AZ,business
5246,Local Services; Pest Control,Gilbert,"3107 S Gilbert Rd
Gilbert, AZ 85296",lj-uBV_QZBHduSAL6TQFaw,33.2932948,-111.7889313,Bug & Weed Mart,,True,3,4.5,AZ,business
5247,"Food; Specialty Food; Meat Shops; Beer, Wine & Spirits",Chandler,"2390 N Alma School Rd
Chandler, AZ 85224",Qc-WTMIjVPv2qkL6q-Cnhw,33.33861,-111.8592278,Von Hanson's Meats & Spirits,,True,42,4.5,AZ,business
5248,Chicken Wings; Restaurants,Avondale,"10180 W McDowell Rd
Avondale, AZ 85392",aCwCa7QMycZInFChAGU9pQ,33.464886,-112.280698,Chick-Fil-A,,True,5,4.5,AZ,business
5249,Pet Services; Veterinarians; Pet Boarding/Pet Sitting; Pets,Phoenix,"3131 E Thomas Rd
Phoenix, AZ 85016",QEgP-kDuXD2fQJHBm3HoFw,33.4804465,-112.0135521,Animal Care Hospital & Clinic,,True,12,4.5,AZ,business
